0,48,377.24,100.98,6.550000,13.83,1,-1,-1,-1
0,49,383.00,51.68,14.280000,8.04,1,-1,-1,-1
1,48,376.72,102.09,7.230000,13.41,1,-1,-1,-1
1,49,381.13,52.40,14.970000,8.00,1,-1,-1,-1
2,48,376.20,103.20,7.900000,12.99,1,-1,-1,-1
2,49,381.13,52.40,15.670000,9.00,1,-1,-1,-1
3,48,376.13,102.92,8.310000,12.79,1,-1,-1,-1
3,49,381.13,52.40,16.270000,9.30,1,-1,-1,-1
4,48,376.06,102.64,8.720000,12.58,1,-1,-1,-1
4,49,381.13,52.40,16.370000,9.90,1,-1,-1,-1
5,48,376.00,102.36,9.120000,12.38,1,-1,-1,-1
5,49,379.80,52.40,18.100000,11.00,1,-1,-1,-1
6,48,375.93,102.08,9.530000,12.17,1,-1,-1,-1
6,49,379.70,50.20,19.900000,14.30,1,-1,-1,-1
7,48,375.86,101.80,9.940000,11.97,1,-1,-1,-1
7,49,379.70,50.20,19.700000,15.00,1,-1,-1,-1
8,48,373.96,102.50,13.240000,10.41,1,-1,-1,-1
8,49,378.70,48.20,20.800000,18.90,1,-1,-1,-1
9,48,372.92,103.50,16.380000,9.23,1,-1,-1,-1
9,49,378.10,46.90,21.900000,23.00,1,-1,-1,-1
10,48,371.88,104.50,19.320000,7.72,1,-1,-1,-1
10,49,377.10,43.20,22.900000,27.50,1,-1,-1,-1
11,48,371.88,104.50,22.620000,7.70,1,-1,-1,-1
11,49,375.80,40.60,23.500000,31.60,1,-1,-1,-1
12,48,368.60,103.98,28.700000,11.72,1,-1,-1,-1
12,49,375.80,38.20,22.900000,36.20,1,-1,-1,-1
13,48,368.60,103.98,34.400000,13.32,1,-1,-1,-1
13,49,375.80,35.00,21.200000,40.00,1,-1,-1,-1
14,48,365.14,103.12,39.960000,15.78,1,-1,-1,-1
14,49,375.80,40.60,21.200000,34.40,1,-1,-1,-1
16,48,365.14,103.12,39.960000,15.78,1,-1,-1,-1
17,1,385.01,199.01,8.510000,6.85,1,-1,-1,-1
18,1,383.15,199.22,11.150000,7.88,1,-1,-1,-1
19,0,77.23,177.42,7.310000,9.89,1,-1,-1,-1
19,1,383.15,199.22,14.800000,10.08,1,-1,-1,-1
20,0,77.23,177.42,8.870000,15.08,1,-1,-1,-1
20,1,383.15,199.22,18.450000,12.28,1,-1,-1,-1
20,2,336.62,38.52,7.210000,7.96,1,-1,-1,-1
21,0,79.00,176.30,8.700000,17.60,1,-1,-1,-1
21,1,387.30,201.10,16.600000,8.70,1,-1,-1,-1
21,2,336.12,36.78,7.600000,9.31,1,-1,-1,-1
22,0,79.00,176.30,9.900000,20.50,1,-1,-1,-1
22,1,389.37,203.38,16.600000,8.70,1,-1,-1,-1
22,2,335.62,35.03,7.980000,10.67,1,-1,-1,-1
23,0,76.80,172.27,8.360000,23.53,1,-1,-1,-1
23,1,389.37,203.38,19.530000,8.70,1,-1,-1,-1
23,2,335.40,32.50,8.200000,13.20,1,-1,-1,-1
